bin coverage transcript strand gene cigar MD NM fileName species introns_len introns_num swap.introns_len
myseq12000.fa.r112 0.99 maker-168506764-augustus-gene-0.66-mRNA-1 0 7667640 188M318N197M671N250M1818N93M403N145M94N725M806N311M92N189M MD:Z:1442T56C240A357 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 318,671,1818,403,94,806,92 7 318,671,1818,403,94,806,92
myseq12000.fa.r112 0.99 augustus_masked-168183871-processed-gene-0.4-mRNA-1 16 7715145 76M329N362M84N102M MD:Z:540 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 329,84 2 84,329
myseq12000.fa.r112 0.99 maker-168560921-augustus-gene-0.53-mRNA-1 16 7754095 143M299N166M88N192M223N204M MD:Z:206G166G117A3A209 NM:i:4 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 299,88,223 3 223,88,299
myseq12000.fa.r112 0.99 snap_masked-160194821-processed-gene-0.2-mRNA-1 0 7751421 927M MD:Z:639C85A56G144 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq12000.fa.r112 0.99 maker-168440195-snap-gene-0.5-mRNA-1 0 7753975 99M1716N582M MD:Z:10A9C120G20G203C74C218T20 NM:i:7 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 1716 1 1716
myseq12000.fa.r112 0.99 snap_masked-168330812-processed-gene-0.7-mRNA-1 0 7671899 261M MD:Z:144G96T19 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq12000.fa.r112 0.99 maker-167965502-snap-gene-0.27-mRNA-1 16 7734832 2867M160N164M MD:Z:356C963C158G415C18T46C59T595A413 NM:i:8 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 160 1 160
myseq12000.fa.r112 0.99 augustus_masked-168395854-processed-gene-0.3-mRNA-1 16 7627070 684M MD:Z:547G136 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq12000.fa.r112 0.99 snap_masked-168558842-processed-gene-0.74-mRNA-1 0 7714435 414M MD:Z:414 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq12000.fa.r112 0.99 maker-166366691-augustus-gene-0.3-mRNA-1 0 7754024 1214M112N1732M MD:Z:47C60C86C66T83C50C140C293C71T18C85T22GT9A37A66A16C23G51C55A71N1322C92C30T30G98 NM:i:25 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 112 1 112
myseq12000.fa.r112 0.99 augustus_masked-168323809-processed-gene-0.0-mRNA-1 0 7586336 2233M84N110M MD:Z:115C573A162G1157G332 NM:i:4 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 84 1 84
myseq12000.fa.r112 0.99 augustus_masked-168570884-processed-gene-0.7-mRNA-1 0 7751631 833M MD:Z:833 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq12000.fa.r112 0.99 augustus_masked-168552098-processed-gene-0.12-mRNA-1 0 7665967 3285M MD:Z:7T90T9T115C101G260C122A248T146T344T1481C284C41G24 NM:i:13 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq12000.fa.r112 0.99 augustus_masked-22560038-processed-gene-0.0-mRNA-1 16 7728288 861M MD:Z:56T116C40G37A49G5T89G77C102G102C178 NM:i:10 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq12000.fa.r112 0.99 maker-168486419-augustus-gene-0.34-mRNA-1 0 7734177 270M159N752M MD:Z:72G59G41A280G265T45C66G43A4C4T133 NM:i:10 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 159 1 159
myseq12000.fa.r112 0.99 maker-168357190-augustus-gene-0.26-mRNA-1 16 7732791 1341M251N659M MD:Z:868T628T44A363A93 NM:i:4 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 251 1 251
myseq12000.fa.r112 0.99 snap_masked-164559599-processed-gene-0.2-mRNA-1 0 6050346 1743M MD:Z:18A60G138T36A344C104A70T107A302C59A53T13C102C212G67T34C8 NM:i:16 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq12000.fa.r112 0.99 snap_masked-168522838-processed-gene-0.103-mRNA-1 16 1677789 321M MD:Z:321 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq12000.fa.r112 0.99 augustus_masked-168186062-processed-gene-0.2-mRNA-1 0 4905923 366M MD:Z:255C52G57 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq12000.fa.r112 0.99 augustus_masked-168292596-processed-gene-0.1-mRNA-1 16 7651671 816M MD:Z:96C719 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq12000.fa.r112 0.99 maker-168115588-augustus-gene-0.14-mRNA-1 0 7710497 83M518N482M260N574M515N840M MD:Z:24A1G37A28G15A156A81G76G5T680C182G180A25A87G73T97C57C4A102C10G39 NM:i:20 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 518,260,515 3 518,260,515
myseq12000.fa.r112 0.99 augustus_masked-168417218-processed-gene-0.1-mRNA-1 16 7695145 1077M MD:Z:119T88C16T241A86C177T32T311 NM:i:7 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq12000.fa.r112 0.99 augustus_masked-168063138-processed-gene-0.6-mRNA-1 0 7750155 549M MD:Z:33C17G14A482 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq12000.fa.r112 0.99 maker-168420106-augustus-gene-0.8-mRNA-1 0 7718722 364M69N506M MD:Z:111T114T230C83T75CG104A118C27 NM:i:8 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 69 1 69
myseq12000.fa.r112 0.99 maker-168216132-augustus-gene-0.7-mRNA-1 0 7589408 739M103N209M855N873M MD:Z:1055G765 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 103,855 2 103,855
myseq12000.fa.r112 0.99 augustus_masked-168290542-processed-gene-0.8-mRNA-1 16 7693910 812M95N1119M MD:Z:1931 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 95 1 95
myseq12000.fa.r112 0.99 augustus_masked-168515263-processed-gene-0.37-mRNA-1 16 7732347 444M MD:Z:444 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq12000.fa.r112 0.99 snap_masked-168530744-processed-gene-0.27-mRNA-1 16 7747311 180M134N98M103N137M112N14M MD:Z:352A76 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 134,103,112 3 112,103,134
myseq12000.fa.r112 0.99 maker-168298751-snap-gene-0.20-mRNA-1 16 7586873 22M387N756M182N87M436N26M136N289M MD:Z:14G206T958 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 387,182,436,136 4 136,436,182,387
myseq12000.fa.r112 0.99 maker-168183214-augustus-gene-0.15-mRNA-1 0 7678380 134M107N212M1132N806M MD:Z:511G56T372G53T99A49C6 NM:i:6 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 107,1132 2 107,1132
myseq12000.fa.r112 0.99 snap_masked-168187075-processed-gene-0.14-mRNA-1 16 7754121 18M934N2601M MD:Z:626A27A131C47T581G68A424C75A335C234T19G35T5 NM:i:12 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 934 1 934
myseq12000.fa.r112 0.99 maker-168577495-snap-gene-0.68-mRNA-1 0 7753976 404M548N226M269N339M1696N261M119N53M142N115M91N255M2774N1359M MD:Z:1035A1539C68T177G189 NM:i:4 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 548,269,1696,119,142,91,2774 7 548,269,1696,119,142,91,2774
myseq12000.fa.r112 0.99 augustus_masked-168576012-processed-gene-0.5-mRNA-1 16 7593894 2355M MD:Z:348T391T867T50A308C291C9G84 NM:i:7 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq12000.fa.r112 0.99 augustus_masked-164230340-processed-gene-0.0-mRNA-1 0 7668364 365M103N585M MD:Z:950 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 103 1 103
myseq9000.fa.r112 0.99 snap_masked-162130489-processed-gene-0.3-mRNA-1 16 9265291 345M MD:Z:166C103C74 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq12000.fa.r112 0.99 augustus_masked-162301359-processed-gene-0.0-mRNA-1 16 7719801 1062M MD:Z:235G43C15C14A2A216T20T237A67T204 NM:i:9 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq12000.fa.r112 0.99 snap_masked-167811593-processed-gene-0.8-mRNA-1 0 7751907 1767M MD:Z:463G639C246T85G11T20G191A65G39 NM:i:8 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq12000.fa.r112 0.99 maker-168565727-snap-gene-0.23-mRNA-1 16 7749035 1336M1125N928M MD:Z:2264 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 1125 1 1125
myseq12000.fa.r112 0.99 maker-162369037-augustus-gene-0.8-mRNA-1 16 7644887 563M392N75M94N2144M MD:Z:6T38T133T396G267A881C962C92 NM:i:7 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 392,94 2 94,392
myseq12000.fa.r112 0.99 augustus_masked-168335602-processed-gene-0.0-mRNA-1 0 7697879 3027M MD:Z:39C55C28T46A38G38G193G1161T30G177C347T40T6T49G354G49C84A38T27G16A22T169 NM:i:21 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 augustus_masked-163182345-processed-gene-0.0-mRNA-1 0 9137367 1509M MD:Z:736C772 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq12000.fa.r112 0.99 snap_masked-167989576-processed-gene-0.10-mRNA-1 0 7679026 1006M MD:Z:189T55C32G242C101G6G51T83C9C53C96T51A26 NM:i:12 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq12000.fa.r112 0.99 augustus_masked-168332313-processed-gene-0.8-mRNA-1 16 7622956 288M MD:Z:86A139T61 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq12000.fa.r112 0.99 snap_masked-168548311-processed-gene-0.112-mRNA-1 16 7651422 387M MD:Z:387 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq12000.fa.r112 0.99 augustus_masked-168379447-processed-gene-0.2-mRNA-1 0 7689752 673M MD:Z:174G36A105G152C179A22 NM:i:5 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq12000.fa.r112 0.99 augustus_masked-161361862-processed-gene-0.0-mRNA-1 0 7683541 318M MD:Z:318 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq12000.fa.r112 0.99 maker-168577258-snap-gene-0.26-mRNA-1 0 3206357 755M199N224M493N102M118N133M226N62M MD:Z:37C193G336G707 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 199,493,118,226 4 199,493,118,226
myseq12000.fa.r112 0.99 snap_masked-17380839-processed-gene-0.2-mRNA-1 16 7644782 366M MD:Z:366 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq12000.fa.r112 0.99 maker-168251204-augustus-gene-0.75-mRNA-1 0 7671605 335M290N109M241N192M196N752M MD:Z:163A303T138T685G95 NM:i:4 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 290,241,196 3 290,241,196
myseq12000.fa.r112 0.99 augustus_masked-168550487-processed-gene-0.3-mRNA-1 16 7751989 398M105N196M537N141M153N1026M MD:Z:1459A301 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 105,537,153 3 153,537,105
myseq12000.fa.r112 0.99 augustus_masked-161823563-processed-gene-0.2-mRNA-1 16 7630002 1950M MD:Z:39G35T1T735G110G68G376C3C35C16C228A13A67C211 NM:i:13 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq12000.fa.r112 0.99 maker-168518525-augustus-gene-0.39-mRNA-1 16 7739600 483M486N93M152N122M99N719M83N127M330N72M132N118M331N602M104N91M MD:Z:633A783C839T169 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 486,152,99,83,330,132,331,104 8 104,331,132,330,83,99,152,486
myseq12000.fa.r112 0.99 augustus_masked-168342493-processed-gene-0.7-mRNA-1 16 7691534 274M111N94M130N75M80N92M99N437M MD:Z:972 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 111,130,80,99 4 99,80,130,111
myseq12000.fa.r112 0.99 augustus_masked-168260150-processed-gene-0.1-mRNA-1 0 7721751 384M MD:Z:384 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq12000.fa.r112 0.99 augustus_masked-168267442-processed-gene-0.1-mRNA-1 16 7727535 883M MD:Z:10G4T24G56G15G60T17C120C256A312 NM:i:9 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq12000.fa.r112 0.99 maker-168225001-augustus-gene-0.29-mRNA-1 16 7749888 449M146N203M256N353M136N410M1703N1132M MD:Z:2547 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 146,256,136,1703 4 1703,136,256,146
myseq12000.fa.r112 0.99 augustus_masked-168401046-processed-gene-0.0-mRNA-1 0 7697712 519M MD:Z:109C1A68T21C66C11T67T169 NM:i:7 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq12000.fa.r112 0.99 maker-168296730-augustus-gene-0.7-mRNA-1 0 7725242 334M317N423M MD:Z:291G208T216T25AT12 NM:i:5 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 317 1 317
myseq12000.fa.r112 0.99 augustus_masked-168291016-processed-gene-0.3-mRNA-1 0 7749192 348M MD:Z:26C321 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq12000.fa.r112 0.99 maker-168577216-snap-gene-0.51-mRNA-1 0 7715844 197M95N567M MD:Z:38G426A13T108G13G78A28A53 NM:i:7 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 95 1 95
myseq12000.fa.r112 0.99 augustus_masked-168567500-processed-gene-0.15-mRNA-1 0 2044078 402M MD:Z:31T194G98A76 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq12000.fa.r112 0.99 augustus_masked-44523131-processed-gene-0.0-mRNA-1 0 7754009 1737M489N492M MD:Z:71C155C150A253C128A38C285C117A42T150A158T671 NM:i:11 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 489 1 489
myseq12000.fa.r112 0.99 augustus_masked-163247516-processed-gene-0.0-mRNA-1 16 7753796 495M255N738M MD:Z:1233 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 255 1 255
myseq12000.fa.r112 0.99 augustus_masked-168572011-processed-gene-0.2-mRNA-1 16 7624342 1578M MD:Z:1578 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq12000.fa.r112 0.99 augustus_masked-167838348-processed-gene-0.3-mRNA-1 0 7670631 147M95N1203M MD:Z:488C590T270 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 95 1 95
myseq12000.fa.r112 0.99 maker-168548770-augustus-gene-0.99-mRNA-1 16 7694262 523M76N270M165N102M MD:Z:147T747 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 76,165 2 165,76
myseq12000.fa.r112 0.99 genemark-168303026-processed-gene-0.1-mRNA-1 16 7753686 65M1295N310M113N63M MD:Z:58C88C290 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 1295,113 2 113,1295
myseq12000.fa.r112 0.99 maker-166647340-augustus-gene-0.3-mRNA-1 16 7751680 1454M262N286M MD:Z:11G463C228C126G374C47C417G21A13A31 NM:i:9 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 262 1 262
myseq12000.fa.r112 0.99 augustus_masked-168188624-processed-gene-0.5-mRNA-1 0 7727993 15M89N67M125N116M151N707M MD:Z:339A421T14G27C38T61 NM:i:5 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 89,125,151 3 89,125,151
myseq12000.fa.r112 0.99 augustus_masked-168492420-processed-gene-0.2-mRNA-1 16 7647686 2106M MD:Z:311T60T168T4A575G85G93G33G28A191C92A37T130C61G211A12 NM:i:15 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq12000.fa.r112 0.99 maker-167793164-augustus-gene-0.6-mRNA-2 0 7697526 426M648N288M108N170M141N98M105N351M151N558M196N587M MD:Z:710T101T1226C27A20C28A44T315 NM:i:7 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 648,108,141,105,151,196 6 648,108,141,105,151,196
myseq12000.fa.r112 0.99 snap_masked-168348206-processed-gene-0.49-mRNA-1 0 7707742 1398M772N99M MD:Z:378A192C148A37C80A153C57T206T203G34 NM:i:9 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 772 1 772
myseq12000.fa.r112 0.99 snap_masked-168183094-processed-gene-0.12-mRNA-1 0 7749402 2466M MD:Z:332T161T177T153A175T10A1C83A106T7C399G851 NM:i:11 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq12000.fa.r112 0.99 maker-168530719-augustus-gene-0.22-mRNA-1 0 7617201 150M234N942M MD:Z:720T145A117TC106 NM:i:4 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 234 1 234
myseq12000.fa.r112 0.99 maker-168190639-augustus-gene-0.100-mRNA-1 0 7742971 34M71N152M689N132M820N774M MD:Z:721C164C194T10 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 71,689,820 3 71,689,820
myseq12000.fa.r112 0.99 augustus_masked-168260497-processed-gene-0.6-mRNA-1 0 7751978 2772M MD:Z:77C156A145C48C702A571A556T44G55CA227A180 NM:i:11 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq12000.fa.r112 0.99 snap_masked-168470965-processed-gene-0.39-mRNA-1 16 7750466 1365M MD:Z:716G648 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq12000.fa.r112 0.99 maker-168358225-snap-gene-0.57-mRNA-1 16 3638930 33M637N66M140N156M405N63M271N99M130N150M182N114M181N33M280N1611M MD:Z:2325 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 637,140,405,271,130,182,181,280 8 280,181,182,130,271,405,140,637
myseq12000.fa.r112 0.99 snap_masked-168203889-processed-gene-1.64-mRNA-1 16 7589436 270M MD:Z:21G35C36G175 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq12000.fa.r112 0.99 augustus_masked-168341912-processed-gene-0.2-mRNA-1 0 7699742 318M MD:Z:318 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq12000.fa.r112 0.99 maker-168518744-augustus-gene-0.15-mRNA-1 0 7741511 295M123N152M97N245M96N129M97N945M104N380M MD:Z:120C146A272A26T56G348A193C368A53A408T146 NM:i:10 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 123,97,96,97,104 5 123,97,96,97,104
